173,http://www.hockey-reference.com/boxscores/201411040BOS.html,2014-11-04,Florida Panthers,Boston Bruins,1,2
174,http://www.hockey-reference.com/boxscores/201411040CBJ.html,2014-11-04,Carolina Hurricanes,Columbus Blue Jackets,4,2
175,http://www.hockey-reference.com/boxscores/201411040COL.html,2014-11-04,Vancouver Canucks,Colorado Avalanche,5,2
176,http://www.hockey-reference.com/boxscores/201411040DAL.html,2014-11-04,Los Angeles Kings,Dallas Stars,3,1
177,http://www.hockey-reference.com/boxscores/201411040MIN.html,2014-11-04,Pittsburgh Penguins,Minnesota Wild,4,1
178,http://www.hockey-reference.com/boxscores/201411040MTL.html,2014-11-04,Chicago Blackhawks,Montreal Canadiens,5,0
179,http://www.hockey-reference.com/boxscores/201411040NJD.html,2014-11-04,St. Louis Blues,New Jersey Devils,1,0
180,http://www.hockey-reference.com/boxscores/201411040OTT.html,2014-11-04,Detroit Red Wings,Ottawa Senators,1,3
181,http://www.hockey-reference.com/boxscores/201411040PHI.html,2014-11-04,Edmonton Oilers,Philadelphia Flyers,1,4
182,http://www.hockey-reference.com/boxscores/201411040WPG.html,2014-11-04,Nashville Predators,Winnipeg Jets,1,3
183,http://www.hockey-reference.com/boxscores/201411040WSH.html,2014-11-04,Calgary Flames,Washington Capitals,4,3
184,http://www.hockey-reference.com/boxscores/201411050ANA.html,2014-11-05,New York Islanders,Anaheim Ducks,3,2
185,http://www.hockey-reference.com/boxscores/201411050BUF.html,2014-11-05,Montreal Canadiens,Buffalo Sabres,2,1
186,http://www.hockey-reference.com/boxscores/201411050NYR.html,2014-11-05,Detroit Red Wings,New York Rangers,3,4
187,http://www.hockey-reference.com/boxscores/201411060BOS.html,2014-11-06,Edmonton Oilers,Boston Bruins,2,5
188,http://www.hockey-reference.com/boxscores/201411060COL.html,2014-11-06,Toronto Maple Leafs,Colorado Avalanche,3,4
189,http://www.hockey-reference.com/boxscores/201411060DAL.html,2014-11-06,Nashville Predators,Dallas Stars,3,2
